Time,StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ReadingScore,WritingScore,PredictedMathScore,MathScore
10:03.5,9773,Male,1,Bachelors,Standard,Not completed,80,75,84,83
11:20.7,7220,Female,5,Some College,Standard,Completed,71,75,67,63
12:37.9,7395,Male,5,Some High School,Standard,Completed,75,75,85,86
13:55.1,1555,Female,2,Some High School,Free or Reduced,Not completed,71,66,56,53
15:12.2,279,Male,1,Bachelors,Free or Reduced,Not completed,56,57,57,73
16:29.4,11144,Male,2,Some High School,Standard,Completed,80,83,85,89
17:46.6,18929,Female,2,Some College,Free or Reduced,Not completed,62,61,50,57
19:03.8,12078,Female,1,Associates,Free or Reduced,Completed,51,54,41,39
20:20.9,30146,Male,3,Bachelors,Standard,Not completed,73,80,77,82
21:38.1,28838,Male,2,Masters,Standard,Completed,99,94,95,96
22:55.3,14194,Male,3,Associates,Free or Reduced,Completed,76,76,73,68
24:12.5,12347,Male,1,Bachelors,Free or Reduced,Not completed,48,53,55,56
25:29.6,2718,Female,2,Bachelors,Standard,Not completed,73,71,62,56
26:46.8,12520,Male,3,High School,Standard,Not completed,76,78,79,90
28:04.0,12028,Male,3,Bachelors,Standard,Not completed,73,70,76,82
29:21.2,16515,Male,5,Masters,Free or Reduced,Not completed,84,74,87,82
30:38.3,20879,Male,1,High School,Standard,Not completed,44,43,50,48
31:55.5,428,Male,0,Some High School,Free or Reduced,Not completed,59,53,60,65
33:12.7,20851,Male,1,Associates,Standard,Not completed,70,56,69,67
34:29.9,22198,Male,2,Masters,Free or Reduced,Completed,81,75,78,73
35:47.0,21286,Female,3,Some College,Standard,Not completed,72,77,69,66
37:04.2,14564,Female,3,Masters,Standard,Not completed,86,85,75,78
38:21.4,1433,Male,5,Some High School,Free or Reduced,Not completed,49,46,55,46
39:38.6,28370,Male,2,High School,Standard,Completed,62,64,70,68
40:55.7,23777,Male,2,High School,Free or Reduced,Completed,83,73,80,76
42:12.9,22033,Male,3,High School,Free or Reduced,Not completed,81,81,80,79
43:30.1,24659,Female,1,Some High School,Free or Reduced,Not completed,78,72,61,66
44:47.3,20766,Female,5,Associates,Standard,Not completed,66,59,55,64
46:04.4,6332,Female,2,Associates,Standard,Completed,100,100,92,90
47:21.6,28104,Female,5,Some College,Standard,Not completed,75,76,72,73
48:38.8,11661,Male,5,High School,Standard,Not completed,85,81,90,96
49:56.0,19059,Male,2,Some High School,Standard,Completed,68,60,69,69
51:13.1,7474,Male,5,Some High School,Free or Reduced,Not completed,57,50,57,63
52:30.3,9212,Male,0,Associates,Standard,Not completed,78,74,80,81
53:47.5,29264,Female,2,High School,Standard,Not completed,96,94,87,75
55:04.7,9048,Female,2,Some High School,Standard,Completed,86,86,75,70
56:21.8,29338,Female,2,Some High School,Standard,Completed,89,89,76,83
57:39.0,7438,Female,3,Associates,Standard,Not completed,80,80,72,76
58:56.2,17212,Female,3,High School,Free or Reduced,Not completed,89,73,70,73
00:13.4,5382,Male,3,Associates,Standard,Not completed,85,84,90,100
01:30.5,4080,Male,3,Some High School,Standard,Completed,60,67,70,73
02:47.7,24693,Female,2,Associates,Free or Reduced,Not completed,54,42,37,39
04:04.9,1530,Female,1,High School,Standard,Completed,78,75,66,64
05:22.1,1122,Male,3,Associates,Standard,Not completed,62,70,71,72
06:39.2,2280,Female,5,Some High School,Standard,Not completed,91,95,83,93
07:56.4,25370,Female,5,Masters,Standard,Not completed,79,82,75,75
09:13.6,11808,Female,1,Associates,Free or Reduced,Not completed,64,57,49,46
10:30.8,8639,Male,5,High School,Standard,Completed,71,74,84,81
11:47.9,29086,Female,2,Some College,Standard,Not completed,67,68,59,55
13:05.1,13835,Male,1,Some College,Standard,Not completed,50,51,58,56
14:22.3,23469,Male,2,Some High School,Standard,Not completed,44,35,45,43
15:39.5,10688,Male,5,High School,Free or Reduced,Not completed,68,61,67,73
16:56.6,8460,Male,2,High School,Free or Reduced,Not completed,55,45,54,51
18:13.8,13033,Female,5,Associates,Standard,Completed,100,100,93,93
19:31.0,27373,Female,2,Some College,Standard,Not completed,65,63,57,64
20:48.2,1412,Female,3,Masters,Free or Reduced,Completed,83,85,75,74
22:05.3,20051,Male,3,Some College,Standard,Not completed,90,89,92,85
23:22.5,22924,Female,2,Some College,Standard,Not completed,74,65,61,64
24:39.7,20087,Female,1,Bachelors,Free or Reduced,Completed,87,88,75,74
25:56.8,23210,Male,1,Associates,Free or Reduced,Not completed,45,41,48,49
27:14.0,21789,Male,5,Some College,Standard,Not completed,58,51,61,56
28:31.2,26499,Female,2,Some High School,Standard,Not completed,85,78,72,70
29:48.4,28900,Female,5,Some College,Standard,Not completed,66,66,61,58
31:05.5,8319,Male,5,Some College,Standard,Not completed,58,54,64,70
32:22.7,29589,Female,1,Masters,Free or Reduced,Not completed,72,71,59,67
33:39.9,5094,Male,3,Some College,Standard,Completed,80,84,85,84
34:57.1,8188,Female,5,Associates,Standard,Completed,85,86,79,91
36:14.2,17496,Male,2,Some College,Free or Reduced,Completed,62,67,68,58
37:31.4,7094,Male,2,Associates,Standard,Not completed,91,78,87,85
38:48.6,4913,Female,5,Bachelors,Standard,Not completed,90,97,84,95
40:05.8,5551,Female,3,Some College,Free or Reduced,Not completed,69,69,59,58
41:22.9,14405,Male,5,Bachelors,Standard,Not completed,90,93,94,100
42:40.1,3378,Male,0,Some College,Standard,Not completed,60,55,63,57
43:57.3,17163,Male,1,High School,Standard,Not completed,69,64,71,72
45:14.5,7107,Female,1,Associates,Standard,Not completed,81,74,69,78
46:31.6,7092,Male,3,Associates,Standard,Completed,90,89,92,89
47:48.8,12792,Male,3,Associates,Standard,Not completed,54,54,63,66
49:06.0,28943,Female,2,Bachelors,Standard,Not completed,70,76,68,59
50:23.2,13847,Male,2,High School,Standard,Not completed,59,57,63,74
51:40.3,10462,Female,5,Associates,Standard,Completed,96,98,90,89
52:57.5,9248,Male,0,High School,Standard,Not completed,70,62,69,72
54:14.7,22347,Female,2,High School,Standard,Not completed,60,57,52,66
55:31.9,3639,Male,2,Bachelors,Standard,Completed,92,88,92,92
56:49.0,24982,Female,5,High School,Standard,Completed,86,82,76,82
58:06.2,29462,Male,1,High School,Standard,Completed,55,56,62,55
59:23.4,27617,Male,2,Associates,Standard,Not completed,71,58,70,69
00:40.6,14695,Female,2,Some College,Standard,Completed,70,72,61,63
01:57.7,4744,Male,2,Bachelors,Standard,Not completed,68,65,71,83
03:14.9,250,Male,0,Some High School,Standard,Completed,49,49,54,47
04:32.1,16831,Female,3,Some College,Free or Reduced,Completed,75,76,66,60
05:49.3,23352,Male,2,Some High School,Free or Reduced,Completed,69,67,71,64
07:06.4,21634,Male,3,Associates,Free or Reduced,Not completed,59,51,59,49
08:23.6,15286,Male,0,Associates,Standard,Not completed,61,56,63,63
09:40.8,21210,Male,2,Some High School,Standard,Not completed,57,50,59,63
10:58.0,13008,Male,5,Some College,Standard,Not completed,70,66,75,77
12:15.1,10843,Male,0,Associates,Free or Reduced,Not completed,55,51,55,63
13:32.3,30256,Male,2,Associates,Free or Reduced,Completed,26,29,31,28
14:49.5,10920,Male,1,Masters,Free or Reduced,Completed,63,63,66,60
16:06.7,18500,Male,2,Associates,Free or Reduced,Not completed,55,56,56,71
17:23.8,16541,Female,1,Associates,Free or Reduced,Not completed,66,62,51,54
18:41.0,23983,Male,3,Some High School,Standard,Not completed,68,63,71,65
19:58.2,13542,Female,5,Associates,Standard,Not completed,61,59,54,57
21:15.4,24498,Male,2,Some High School,Standard,Not completed,52,53,60,54
22:32.5,3488,Female,3,Bachelors,Free or Reduced,Not completed,68,70,59,66
23:49.7,28773,Male,3,Some College,Standard,Completed,76,78,79,84
25:06.9,6741,Female,3,Bachelors,Free or Reduced,Not completed,37,41,36,34
26:24.1,23229,Female,3,Some College,Free or Reduced,Not completed,68,67,58,62
27:41.2,13995,Male,1,High School,Standard,Not completed,72,69,76,71
28:58.4,3547,Female,1,High School,Standard,Not completed,47,37,32,38
30:15.6,18940,Male,0,Associates,Standard,Completed,91,94,93,94
31:32.8,29953,Female,3,High School,Free or Reduced,Completed,81,85,75,69
32:49.9,1246,Female,5,Masters,Standard,Completed,85,95,83,92
34:07.1,26603,Female,3,Some College,Free or Reduced,Completed,89,83,74,74
35:24.3,3256,Female,1,High School,Standard,Not completed,73,68,60,60
36:41.5,4235,Male,2,Masters,Free or Reduced,Not completed,54,51,55,61
37:58.6,5584,Female,1,High School,Free or Reduced,Not completed,50,47,42,43
39:15.8,1503,Male,5,Some High School,Standard,Completed,78,73,86,72
40:33.0,30532,Female,0,Some High School,Standard,Not completed,63,62,52,49
41:50.2,7745,Male,2,High School,Free or Reduced,Completed,53,56,55,51
43:07.3,21578,Male,3,Some College,Standard,Completed,87,86,90,79
44:24.5,11288,Male,2,Bachelors,Standard,Completed,75,78,78,73
45:41.7,13102,Male,3,High School,Free or Reduced,Completed,55,58,55,55
46:58.9,25788,Female,3,Some High School,Standard,Not completed,77,74,67,60
48:16.0,11913,Male,1,Some College,Free or Reduced,Not completed,81,72,78,78
49:33.2,17559,Female,1,Associates,Standard,Not completed,70,68,60,52
50:50.4,22383,Male,2,Some College,Free or Reduced,Completed,80,76,77,73
52:07.6,20522,Female,0,Associates,Free or Reduced,Completed,79,86,74,66
53:24.7,1330,Male,2,Associates,Standard,Not completed,70,70,75,82
54:41.9,6888,Female,1,Some College,Standard,Completed,75,81,68,63
55:59.1,11393,Male,2,Associates,Standard,Not completed,67,65,71,69
57:16.3,18795,Female,3,Some College,Standard,Not completed,74,70,62,61
58:33.4,624,Female,5,Bachelors,Free or Reduced,Not completed,58,62,51,61
59:50.6,15112,Male,2,Associates,Standard,Not completed,43,31,43,38
01:07.8,2331,Female,3,Associates,Free or Reduced,Not completed,60,56,49,49
02:24.9,15306,Female,3,Some High School,Standard,Not completed,66,70,60,63
03:42.1,5937,Female,2,Bachelors,Free or Reduced,Completed,81,81,71,67
04:59.3,217,Female,2,High School,Free or Reduced,Not completed,42,39,34,34
06:16.5,1426,Female,2,High School,Standard,Not completed,67,65,58,58
07:33.6,21461,Female,2,Bachelors,Standard,Not completed,77,77,69,64
08:50.8,26135,Female,1,High School,Standard,Completed,82,77,71,74
10:08.0,2678,Male,1,Some High School,Standard,Completed,83,80,85,82
11:25.2,1610,Male,3,High School,Standard,Not completed,87,86,91,90
12:42.3,2918,Female,1,High School,Standard,Not completed,85,73,69,71
13:59.5,23430,Female,2,Some High School,Free or Reduced,Completed,75,65,57,41
15:16.7,4991,Male,1,Associates,Standard,Not completed,79,77,83,79
16:33.9,27052,Female,0,Associates,Standard,Not completed,66,66,58,63
17:51.0,25030,Female,5,High School,Free or Reduced,Not completed,79,77,73,67
19:08.2,18511,Male,0,Associates,Standard,Completed,74,76,77,79
20:25.4,25273,Male,1,Masters,Free or Reduced,Not completed,78,79,75,83
21:42.6,8042,Female,1,Some College,Standard,Completed,81,89,76,73
22:59.7,9246,Female,1,Some High School,Free or Reduced,Not completed,55,59,47,52
24:16.9,10812,Female,1,High School,Free or Reduced,Not completed,65,57,49,57
25:34.1,29298,Female,3,Associates,Free or Reduced,Not completed,60,64,55,46
26:51.3,16345,Female,0,Associates,Standard,Not completed,63,65,57,60
28:08.4,6712,Female,5,Some High School,Free or Reduced,Not completed,49,50,45,38
29:25.6,6919,Female,3,Some College,Standard,Not completed,79,81,72,69
30:42.8,20721,Female,1,Some High School,Standard,Not completed,87,86,75,77
32:00.0,19714,Female,0,Some College,Standard,Completed,89,96,82,84
33:17.1,2208,Male,1,Bachelors,Standard,Not completed,55,50,58,58
34:34.3,29473,Male,3,Associates,Standard,Completed,89,89,92,83
35:51.5,6108,Male,1,Bachelors,Standard,Not completed,61,56,63,62
37:08.7,9976,Male,1,Some High School,Standard,Not completed,78,74,80,86
38:25.8,25171,Female,2,High School,Standard,Completed,64,66,57,50
39:43.0,12461,Female,2,High School,Standard,Not completed,55,56,47,51
41:00.2,27269,Male,3,Associates,Free or Reduced,Not completed,41,40,46,44
42:17.4,18106,Male,2,Some College,Standard,Not completed,39,42,49,53
43:34.5,21178,Female,5,Masters,Standard,Completed,78,83,71,83
44:51.7,18195,Female,3,Some High School,Standard,Completed,100,100,92,78
46:08.9,4241,Male,5,Some College,Standard,Completed,99,97,96,100
47:26.1,20958,Male,2,Masters,Free or Reduced,Completed,70,69,71,71
48:43.2,17444,Male,3,Associates,Free or Reduced,Not completed,53,49,55,61
50:00.4,6896,Male,3,Associates,Standard,Not completed,82,76,85,73
51:17.6,22326,Male,1,Associates,Standard,Completed,83,84,88,88
52:34.8,28751,Male,2,Bachelors,Standard,Completed,69,69,75,69
53:51.9,17811,Female,3,Associates,Standard,Not completed,76,78,69,67
55:09.1,16950,Female,1,Some College,Free or Reduced,Not completed,44,38,31,23
56:26.3,15081,Female,5,Bachelors,Standard,Not completed,86,89,79,89
57:43.5,12428,Female,2,Some College,Free or Reduced,Not completed,82,80,72,76
59:00.6,27526,Male,1,Some College,Standard,Not completed,60,58,62,57
00:17.8,21129,Female,2,Associates,Standard,Not completed,76,71,62,79
01:35.0,20096,Male,2,Some College,Free or Reduced,Not completed,58,59,62,61
02:52.2,7602,Female,2,Bachelors,Free or Reduced,Not completed,84,89,76,75
04:09.3,17842,Male,3,Associates,Standard,Completed,95,92,93,100
05:26.5,5500,Male,2,High School,Free or Reduced,Not completed,55,47,55,57
06:43.7,27328,Female,3,Associates,Free or Reduced,Completed,86,88,75,71
08:00.9,10861,Male,1,Some College,Standard,Not completed,69,67,72,78
09:18.0,23115,Female,5,Bachelors,Standard,Completed,81,84,77,83
10:35.2,4028,Female,1,Associates,Free or Reduced,Completed,70,75,64,45
11:52.4,9728,Male,5,Associates,Standard,Not completed,70,71,84,81
13:09.6,8868,Male,0,Bachelors,Standard,Completed,75,75,78,68
14:26.7,3402,Female,1,Bachelors,Free or Reduced,Completed,92,93,84,68
15:43.9,20065,Male,2,Associates,Standard,Not completed,70,67,73,74
17:01.1,25905,Female,2,Associates,Standard,Not completed,84,81,72,84
18:18.3,2325,Female,2,Bachelors,Free or Reduced,Completed,51,52,41,47
19:35.4,15981,Female,1,High School,Free or Reduced,Completed,65,65,53,39
20:52.6,14773,Female,1,Some High School,Standard,Not completed,75,67,61,65
22:09.8,6534,Female,3,Bachelors,Standard,Not completed,67,73,67,62
23:27.0,5980,Female,5,Some College,Free or Reduced,Not completed,50,49,45,44
24:44.1,12988,Female,2,Bachelors,Standard,Not completed,83,80,72,71
26:01.3,21191,Male,2,Bachelors,Standard,Not completed,76,78,79,71
27:18.5,20174,Female,0,Bachelors,Standard,Completed,72,78,67,63
28:35.7,26992,Male,2,Some High School,Standard,Completed,72,74,76,76
29:52.8,6547,Female,3,Bachelors,Standard,Not completed,86,88,75,75
31:10.0,21609,Female,2,Associates,Free or Reduced,Not completed,73,71,59,54
32:27.2,9644,Male,3,Some College,Standard,Not completed,64,64,70,69
33:44.4,14809,Male,2,Some College,Standard,Not completed,58,55,63,58
35:01.5,4981,Male,2,High School,Free or Reduced,Not completed,67,63,68,62
36:18.7,8628,Female,5,Some High School,Standard,Not completed,70,64,62,62
37:35.9,23033,Female,2,Some High School,Free or Reduced,Completed,83,84,75,73
38:53.0,8958,Male,0,High School,Standard,Completed,72,67,73,70
40:10.2,13430,Female,2,Associates,Standard,Completed,58,58,51,46
41:27.4,6111,Female,3,Some College,Standard,Not completed,93,93,85,81
42:44.6,22536,Female,2,Some High School,Standard,Not completed,72,79,69,75
44:01.7,6069,Male,1,Some College,Standard,Not completed,49,41,51,54
45:18.9,1804,Male,0,Bachelors,Standard,Not completed,66,62,69,61
46:36.1,27668,Male,2,Associates,Standard,Not completed,70,66,72,85
47:53.3,29614,Female,1,Some High School,Free or Reduced,Not completed,45,47,40,42
49:10.4,22589,Male,0,Some High School,Standard,Not completed,60,57,63,63
50:27.6,28030,Female,2,Associates,Standard,Completed,73,78,66,62
51:44.8,11812,Female,3,High School,Standard,Not completed,66,63,58,56
53:02.0,214,Male,5,High School,Standard,Completed,91,81,91,87
54:19.1,18496,Male,2,Some College,Standard,Not completed,63,61,68,62
55:36.3,3349,Male,3,Some College,Standard,Completed,96,97,95,89
56:53.5,9682,Female,0,Associates,Standard,Not completed,81,81,72,70
58:10.7,5883,Female,3,Associates,Free or Reduced,Completed,82,85,75,62
59:27.8,10476,Female,1,Some College,Free or Reduced,Not completed,71,64,56,56
00:45.0,15091,Male,3,Associates,Standard,Not completed,56,53,62,55
02:02.2,28522,Male,0,Associates,Standard,Completed,62,67,69,72
03:19.4,16695,Female,2,Bachelors,Standard,Completed,82,88,75,70
04:36.5,10621,Female,2,Some College,Free or Reduced,Completed,71,82,66,70
05:53.7,736,Male,2,Associates,Standard,Not completed,79,84,84,92
07:10.9,2266,Male,2,Masters,Standard,Not completed,41,45,52,57
08:28.1,2532,Male,5,Some College,Standard,Not completed,75,71,85,77
09:45.2,2730,Female,2,High School,Standard,Completed,79,78,70,77
11:02.4,6039,Male,2,High School,Standard,Completed,73,71,76,75
12:19.6,28496,Female,3,High School,Standard,Not completed,78,72,62,73
13:36.8,9629,Female,1,Associates,Free or Reduced,Not completed,88,91,81,68
14:53.9,16238,Male,5,Some High School,Free or Reduced,Not completed,32,25,37,48
16:11.1,20126,Female,5,Some College,Standard,Not completed,92,89,80,85
17:28.3,4645,Male,3,High School,Standard,Not completed,51,46,56,55
18:45.5,17128,Female,2,Some High School,Standard,Not completed,55,55,46,46
20:02.6,21212,Male,3,Some High School,Standard,Completed,74,77,77,69
21:19.8,21828,Male,3,Bachelors,Standard,Completed,76,83,79,77
22:37.0,430,Male,2,Associates,Free or Reduced,Not completed,66,59,66,64
23:54.2,4513,Male,2,Masters,Standard,Not completed,90,86,92,90
25:11.3,17765,Female,3,Some High School,Standard,Completed,88,87,76,75
26:28.5,8525,Female,5,Associates,Free or Reduced,Not completed,85,87,79,86
27:45.7,13827,Female,2,Associates,Standard,Completed,87,86,75,78
29:02.9,19677,Male,3,Some College,Free or Reduced,Completed,70,69,71,69
30:20.0,2571,Female,2,Bachelors,Standard,Completed,100,100,92,89
