Time,StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ReadingScore,WritingScore,PredictedMathScore,MathScore
2024-11-14 06:01:26.079428335,5325,Female,2,Some High School,Free or Reduced,Not completed,69,65,56.0,54
2024-11-14 06:02:43.254088223,27483,Male,2,Associates,Free or Reduced,Not completed,17,16,30.0,16
2024-11-14 06:04:00.428748110,6933,Female,1,Some High School,Standard,Not completed,66,57,53.0,58
2024-11-14 06:05:17.603407997,22777,Male,2,Some High School,Free or Reduced,Completed,63,66,69.0,65
2024-11-14 06:06:34.778067885,26470,Female,2,Some College,Standard,Not completed,63,64,57.0,62
2024-11-14 06:07:51.952727772,19140,Female,5,Associates,Standard,Not completed,62,58,54.0,50
2024-11-14 06:09:09.127387659,12507,Female,5,Some College,Standard,Not completed,78,78,72.0,77
2024-11-14 06:10:26.302047547,4209,Male,3,High School,Free or Reduced,Completed,79,83,80.0,77
2024-11-14 06:11:43.476707434,4596,Male,3,Associates,Free or Reduced,Not completed,47,41,48.0,53
2024-11-14 06:13:00.651367321,3929,Male,5,Associates,Free or Reduced,Completed,69,69,75.0,76
2024-11-14 06:14:17.826027209,3706,Female,2,Some College,Standard,Not completed,56,54,48.0,44
2024-11-14 06:15:35.000687096,13387,Male,2,Some College,Standard,Not completed,80,75,84.0,90
2024-11-14 06:16:52.175346983,21703,Male,5,Some High School,Standard,Not completed,88,88,92.0,90
2024-11-14 06:18:09.350006870,18266,Female,3,Some College,Standard,Not completed,80,78,72.0,60
2024-11-14 06:19:26.524666758,21280,Female,2,Some High School,Standard,Completed,85,82,72.0,69
2024-11-14 06:20:43.699326645,5671,Male,3,High School,Standard,Not completed,72,71,76.0,80
2024-11-14 06:22:00.873986532,10690,Female,2,High School,Standard,Not completed,55,56,47.0,63
2024-11-14 06:23:18.048646420,20263,Female,1,Some High School,Standard,Not completed,70,71,61.0,65
2024-11-14 06:24:35.223306307,19489,Female,1,Masters,Standard,Not completed,64,61,52.0,51
2024-11-14 06:25:52.397966194,4972,Male,2,Some High School,Standard,Not completed,59,54,63.0,58
2024-11-14 06:27:09.572626082,18669,Female,3,High School,Standard,Not completed,77,78,69.0,69
2024-11-14 06:28:26.747285969,21388,Female,3,Masters,Standard,Not completed,43,47,39.0,51
2024-11-14 06:29:43.921945856,4037,Female,3,Associates,Standard,Not completed,86,84,75.0,84
2024-11-14 06:31:01.096605744,14224,Female,2,Associates,Standard,Completed,83,85,75.0,70
2024-11-14 06:32:18.271265631,12209,Female,2,Bachelors,Free or Reduced,Not completed,85,83,73.0,71
2024-11-14 06:33:35.445925518,29043,Male,1,Associates,Standard,Not completed,63,61,68.0,69
2024-11-14 06:34:52.620585406,16632,Female,2,Some College,Standard,Not completed,94,92,85.0,83
2024-11-14 06:36:09.795245293,19269,Male,2,Some College,Free or Reduced,Not completed,81,75,78.0,78
2024-11-14 06:37:26.969905180,10628,Female,5,Some College,Standard,Completed,73,74,68.0,60
2024-11-14 06:38:44.144565068,5553,Female,1,Some High School,Standard,Completed,84,90,80.0,71
2024-11-14 06:40:01.319224955,27838,Female,2,Some College,Standard,Not completed,70,75,67.0,66
2024-11-14 06:41:18.493884842,18548,Female,3,Some High School,Standard,Not completed,83,76,70.0,75
2024-11-14 06:42:35.668544729,13433,Male,2,Associates,Standard,Completed,50,51,57.0,50
2024-11-14 06:43:52.843204617,8761,Male,3,Some College,Free or Reduced,Completed,83,89,86.0,92
2024-11-14 06:45:10.017864504,6206,Male,2,Associates,Free or Reduced,Completed,55,50,53.0,52
2024-11-14 06:46:27.192524391,28572,Male,3,Some High School,Standard,Not completed,62,58,64.0,63
2024-11-14 06:47:44.367184279,10405,Female,3,Some High School,Free or Reduced,Not completed,74,67,59.0,59
2024-11-14 06:49:01.541844166,17243,Male,2,Some High School,Standard,Not completed,27,16,27.0,25
2024-11-14 06:50:18.716504053,17984,Female,1,Some College,Free or Reduced,Completed,76,77,67.0,60
2024-11-14 06:51:35.891163941,28055,Male,2,Masters,Standard,Completed,62,58,61.0,60
2024-11-14 06:52:53.065823828,9390,Female,1,Some High School,Standard,Not completed,86,78,72.0,66
2024-11-14 06:54:10.240483715,24469,Male,2,Some High School,Standard,Completed,59,58,62.0,71
2024-11-14 06:55:27.415143603,28421,Female,2,Some College,Standard,Not completed,69,68,60.0,65
2024-11-14 06:56:44.589803490,14145,Female,3,Associates,Standard,Not completed,72,71,62.0,61
2024-11-14 06:58:01.764463377,27724,Male,1,Some High School,Free or Reduced,Completed,60,57,60.0,52
2024-11-14 06:59:18.939123265,20410,Male,5,Bachelors,Standard,Completed,65,69,79.0,68
2024-11-14 07:00:36.113783152,7456,Male,1,High School,Standard,Not completed,60,59,67.0,60
2024-11-14 07:01:53.288443039,26537,Female,5,High School,Standard,Not completed,71,68,63.0,72
2024-11-14 07:03:10.463102927,29008,Male,3,Some High School,Free or Reduced,Completed,50,55,55.0,47
2024-11-14 07:04:27.637762814,9192,Male,5,Some College,Standard,Not completed,68,63,73.0,80
2024-11-14 07:05:44.812422701,26458,Female,3,Some College,Standard,Not completed,81,80,72.0,74
2024-11-14 07:07:01.987082588,2541,Female,2,High School,Free or Reduced,Not completed,41,44,39.0,30
2024-11-14 07:08:19.161742476,821,Female,3,Bachelors,Free or Reduced,Not completed,90,93,82.0,78
2024-11-14 07:09:36.336402363,9573,Female,5,Associates,Standard,Not completed,71,71,64.0,71
2024-11-14 07:10:53.511062250,14197,Male,3,Some College,Standard,Completed,87,90,90.0,100
2024-11-14 07:12:10.685722138,17639,Male,2,Associates,Standard,Not completed,64,61,69.0,59
2024-11-14 07:13:27.860382025,4679,Male,0,Some High School,Standard,Not completed,78,74,80.0,81
2024-11-14 07:14:45.035041912,1023,Female,2,Masters,Standard,Not completed,80,81,72.0,72
2024-11-14 07:16:02.209701800,23577,Female,2,Some High School,Free or Reduced,Not completed,63,58,49.0,42
2024-11-14 07:17:19.384361687,18637,Female,0,Associates,Standard,Not completed,68,65,60.0,60
2024-11-14 07:18:36.559021574,22283,Male,5,Associates,Free or Reduced,Completed,87,82,87.0,87
2024-11-14 07:19:53.733681462,19676,Male,0,Some College,Standard,Completed,75,83,78.0,78
2024-11-14 07:21:10.908341349,21347,Female,2,Associates,Standard,Completed,90,90,80.0,82
2024-11-14 07:22:28.083001236,4058,Male,5,Bachelors,Standard,Not completed,94,90,93.0,100
2024-11-14 07:23:45.257661124,6425,Female,5,High School,Standard,Not completed,76,82,74.0,75
2024-11-14 07:25:02.432321011,16434,Female,5,Bachelors,Standard,Not completed,70,70,64.0,79
2024-11-14 07:26:19.606980898,12137,Male,3,High School,Standard,Completed,50,47,54.0,40
2024-11-14 07:27:36.781640786,26902,Female,3,Associates,Standard,Not completed,55,62,49.0,50
2024-11-14 07:28:53.956300673,14582,Female,0,Some High School,Free or Reduced,Completed,39,42,35.0,28
2024-11-14 07:30:11.130960560,14952,Female,3,Some High School,Standard,Completed,67,65,58.0,53
2024-11-14 07:31:28.305620447,29730,Female,3,Some High School,Standard,Completed,79,83,72.0,83
2024-11-14 07:32:45.480280335,3643,Male,2,Associates,Standard,Not completed,90,84,92.0,88
2024-11-14 07:34:02.654940222,29191,Male,3,Some High School,Free or Reduced,Not completed,62,64,68.0,56
2024-11-14 07:35:19.829600109,26102,Female,3,High School,Standard,Not completed,90,94,83.0,80
2024-11-14 07:36:37.004259997,12687,Female,2,Some High School,Standard,Not completed,41,44,39.0,48
2024-11-14 07:37:54.178919884,14649,Male,1,Associates,Free or Reduced,Not completed,37,37,42.0,38
2024-11-14 07:39:11.353579771,20844,Female,0,Some College,Free or Reduced,Completed,76,73,65.0,58
2024-11-14 07:40:28.528239659,23308,Male,3,Some High School,Standard,Not completed,45,43,51.0,59
2024-11-14 07:41:45.702899546,24863,Female,2,Some High School,Standard,Not completed,66,69,60.0,57
2024-11-14 07:43:02.877559433,8540,Male,3,Some High School,Free or Reduced,Not completed,66,65,70.0,70
2024-11-14 07:44:20.052219321,8151,Female,1,Associates,Free or Reduced,Not completed,73,70,59.0,62
2024-11-14 07:45:37.226879208,27578,Male,0,High School,Free or Reduced,Not completed,49,44,53.0,44
2024-11-14 07:46:54.401539095,13099,Male,3,Some College,Free or Reduced,Not completed,70,66,70.0,65
2024-11-14 07:48:11.576198983,25081,Male,3,Some College,Free or Reduced,Not completed,50,43,52.0,51
2024-11-14 07:49:28.750858870,8886,Male,1,Associates,Free or Reduced,Not completed,60,56,61.0,60
2024-11-14 07:50:45.925518757,22661,Female,3,Bachelors,Standard,Completed,86,90,80.0,79
2024-11-14 07:52:03.100178645,29010,Male,1,Some High School,Standard,Not completed,65,58,65.0,69
2024-11-14 07:53:20.274838532,28970,Female,0,Some High School,Standard,Not completed,69,64,60.0,63
2024-11-14 07:54:37.449498419,13251,Female,3,Some High School,Standard,Completed,71,74,64.0,67
2024-11-14 07:55:54.624158306,457,Male,3,Associates,Free or Reduced,Not completed,54,48,55.0,53
2024-11-14 07:57:11.798818194,11504,Female,3,Some College,Standard,Completed,66,72,60.0,58
2024-11-14 07:58:28.973478081,4070,Female,3,High School,Standard,Not completed,63,66,58.0,54
2024-11-14 07:59:46.148137968,13792,Female,2,High School,Standard,Completed,99,97,88.0,89
2024-11-14 08:01:03.322797856,29660,Male,2,Some College,Standard,Completed,69,67,71.0,70
2024-11-14 08:02:20.497457743,27142,Male,1,Associates,Free or Reduced,Not completed,44,49,52.0,50
2024-11-14 08:03:37.672117630,9222,Female,1,Some High School,Free or Reduced,Not completed,48,46,40.0,39
2024-11-14 08:04:54.846777518,9733,Male,5,Bachelors,Free or Reduced,Completed,76,71,77.0,74
2024-11-14 08:06:12.021437405,19395,Female,5,Some College,Free or Reduced,Completed,81,86,78.0,81
2024-11-14 08:07:29.196097292,5711,Female,1,Some College,Standard,Completed,58,64,54.0,55
2024-11-14 08:08:46.370757180,10493,Female,3,Associates,Free or Reduced,Not completed,90,86,75.0,80
2024-11-14 08:10:03.545417067,9773,Male,1,Bachelors,Standard,Not completed,80,75,84.0,83
2024-11-14 08:11:20.720076954,7220,Female,5,Some College,Standard,Completed,71,75,67.0,63
2024-11-14 08:12:37.894736842,7395,Male,5,Some High School,Standard,Completed,75,75,85.0,86
2024-11-14 08:13:55.069396729,1555,Female,2,Some High School,Free or Reduced,Not completed,71,66,56.0,53
2024-11-14 08:15:12.244056616,279,Male,1,Bachelors,Free or Reduced,Not completed,56,57,57.0,73
2024-11-14 08:16:29.418716504,11144,Male,2,Some High School,Standard,Completed,80,83,85.0,89
2024-11-14 08:17:46.593376391,18929,Female,2,Some College,Free or Reduced,Not completed,62,61,50.0,57
2024-11-14 08:19:03.768036278,12078,Female,1,Associates,Free or Reduced,Completed,51,54,41.0,39
2024-11-14 08:20:20.942696166,30146,Male,3,Bachelors,Standard,Not completed,73,80,77.0,82
2024-11-14 08:21:38.117356053,28838,Male,2,Masters,Standard,Completed,99,94,95.0,96
2024-11-14 08:22:55.292015940,14194,Male,3,Associates,Free or Reduced,Completed,76,76,73.0,68
2024-11-14 08:24:12.466675827,12347,Male,1,Bachelors,Free or Reduced,Not completed,48,53,55.0,56
2024-11-14 08:25:29.641335715,2718,Female,2,Bachelors,Standard,Not completed,73,71,62.0,56
2024-11-14 08:26:46.815995602,12520,Male,3,High School,Standard,Not completed,76,78,79.0,90
2024-11-14 08:28:03.990655489,12028,Male,3,Bachelors,Standard,Not completed,73,70,76.0,82
2024-11-14 08:29:21.165315377,16515,Male,5,Masters,Free or Reduced,Not completed,84,74,87.0,82
2024-11-14 08:30:38.339975264,20879,Male,1,High School,Standard,Not completed,44,43,50.0,48
2024-11-14 08:31:55.514635151,428,Male,0,Some High School,Free or Reduced,Not completed,59,53,60.0,65
2024-11-14 08:33:12.689295039,20851,Male,1,Associates,Standard,Not completed,70,56,69.0,67
2024-11-14 08:34:29.863954926,22198,Male,2,Masters,Free or Reduced,Completed,81,75,78.0,73
2024-11-14 08:35:47.038614813,21286,Female,3,Some College,Standard,Not completed,72,77,69.0,66
2024-11-14 08:37:04.213274701,14564,Female,3,Masters,Standard,Not completed,86,85,75.0,78
2024-11-14 08:38:21.387934588,1433,Male,5,Some High School,Free or Reduced,Not completed,49,46,55.0,46
2024-11-14 08:39:38.562594475,28370,Male,2,High School,Standard,Completed,62,64,70.0,68
2024-11-14 08:40:55.737254363,23777,Male,2,High School,Free or Reduced,Completed,83,73,80.0,76
2024-11-14 08:42:12.911914250,22033,Male,3,High School,Free or Reduced,Not completed,81,81,80.0,79
2024-11-14 08:43:30.086574137,24659,Female,1,Some High School,Free or Reduced,Not completed,78,72,61.0,66
2024-11-14 08:44:47.261234025,20766,Female,5,Associates,Standard,Not completed,66,59,55.0,64
2024-11-14 08:46:04.435893912,6332,Female,2,Associates,Standard,Completed,100,100,92.0,90
2024-11-14 08:47:21.610553799,28104,Female,5,Some College,Standard,Not completed,75,76,72.0,73
2024-11-14 08:48:38.785213686,11661,Male,5,High School,Standard,Not completed,85,81,90.0,96
2024-11-14 08:49:55.959873574,19059,Male,2,Some High School,Standard,Completed,68,60,69.0,69
2024-11-14 08:51:13.134533461,7474,Male,5,Some High School,Free or Reduced,Not completed,57,50,57.0,63
2024-11-14 08:52:30.309193348,9212,Male,0,Associates,Standard,Not completed,78,74,80.0,81
2024-11-14 08:53:47.483853236,29264,Female,2,High School,Standard,Not completed,96,94,87.0,75
2024-11-14 08:55:04.658513123,9048,Female,2,Some High School,Standard,Completed,86,86,75.0,70
2024-11-14 08:56:21.833173010,29338,Female,2,Some High School,Standard,Completed,89,89,76.0,83
2024-11-14 08:57:39.007832898,7438,Female,3,Associates,Standard,Not completed,80,80,72.0,76
2024-11-14 08:58:56.182492785,17212,Female,3,High School,Free or Reduced,Not completed,89,73,70.0,73
2024-11-14 09:00:13.357152672,5382,Male,3,Associates,Standard,Not completed,85,84,90.0,100
2024-11-14 09:01:30.531812560,4080,Male,3,Some High School,Standard,Completed,60,67,70.0,73
2024-11-14 09:02:47.706472447,24693,Female,2,Associates,Free or Reduced,Not completed,54,42,37.0,39
2024-11-14 09:04:04.881132334,1530,Female,1,High School,Standard,Completed,78,75,66.0,64
2024-11-14 09:05:22.055792222,1122,Male,3,Associates,Standard,Not completed,62,70,71.0,72
2024-11-14 09:06:39.230452109,2280,Female,5,Some High School,Standard,Not completed,91,95,83.0,93
2024-11-14 09:07:56.405111996,25370,Female,5,Masters,Standard,Not completed,79,82,75.0,75
2024-11-14 09:09:13.579771884,11808,Female,1,Associates,Free or Reduced,Not completed,64,57,49.0,46
2024-11-14 09:10:30.754431771,8639,Male,5,High School,Standard,Completed,71,74,84.0,81
2024-11-14 09:11:47.929091658,29086,Female,2,Some College,Standard,Not completed,67,68,59.0,55
2024-11-14 09:13:05.103751545,13835,Male,1,Some College,Standard,Not completed,50,51,58.0,56
2024-11-14 09:14:22.278411433,23469,Male,2,Some High School,Standard,Not completed,44,35,45.0,43
2024-11-14 09:15:39.453071320,10688,Male,5,High School,Free or Reduced,Not completed,68,61,67.0,73
2024-11-14 09:16:56.627731207,8460,Male,2,High School,Free or Reduced,Not completed,55,45,54.0,51
2024-11-14 09:18:13.802391095,13033,Female,5,Associates,Standard,Completed,100,100,93.0,93
2024-11-14 09:19:30.977050982,27373,Female,2,Some College,Standard,Not completed,65,63,57.0,64
2024-11-14 09:20:48.151710869,1412,Female,3,Masters,Free or Reduced,Completed,83,85,75.0,74
2024-11-14 09:22:05.326370757,20051,Male,3,Some College,Standard,Not completed,90,89,92.0,85
2024-11-14 09:23:22.501030644,22924,Female,2,Some College,Standard,Not completed,74,65,61.0,64
2024-11-14 09:24:39.675690531,20087,Female,1,Bachelors,Free or Reduced,Completed,87,88,75.0,74
2024-11-14 09:25:56.850350419,23210,Male,1,Associates,Free or Reduced,Not completed,45,41,48.0,49
2024-11-14 09:27:14.025010306,21789,Male,5,Some College,Standard,Not completed,58,51,61.0,56
2024-11-14 09:28:31.199670193,26499,Female,2,Some High School,Standard,Not completed,85,78,72.0,70
2024-11-14 09:29:48.374330081,28900,Female,5,Some College,Standard,Not completed,66,66,61.0,58
2024-11-14 09:31:05.548989968,8319,Male,5,Some College,Standard,Not completed,58,54,64.0,70
2024-11-14 09:32:22.723649855,29589,Female,1,Masters,Free or Reduced,Not completed,72,71,59.0,67
2024-11-14 09:33:39.898309743,5094,Male,3,Some College,Standard,Completed,80,84,85.0,84
2024-11-14 09:34:57.072969630,8188,Female,5,Associates,Standard,Completed,85,86,79.0,91
2024-11-14 09:36:14.247629517,17496,Male,2,Some College,Free or Reduced,Completed,62,67,68.0,58
2024-11-14 09:37:31.422289404,7094,Male,2,Associates,Standard,Not completed,91,78,87.0,85
2024-11-14 09:38:48.596949292,4913,Female,5,Bachelors,Standard,Not completed,90,97,84.0,95
2024-11-14 09:40:05.771609179,5551,Female,3,Some College,Free or Reduced,Not completed,69,69,59.0,58
2024-11-14 09:41:22.946269066,14405,Male,5,Bachelors,Standard,Not completed,90,93,94.0,100
2024-11-14 09:42:40.120928954,3378,Male,0,Some College,Standard,Not completed,60,55,63.0,57
2024-11-14 09:43:57.295588841,17163,Male,1,High School,Standard,Not completed,69,64,71.0,72
2024-11-14 09:45:14.470248728,7107,Female,1,Associates,Standard,Not completed,81,74,69.0,78
2024-11-14 09:46:31.644908616,7092,Male,3,Associates,Standard,Completed,90,89,92.0,89
2024-11-14 09:47:48.819568503,12792,Male,3,Associates,Standard,Not completed,54,54,63.0,66
2024-11-14 09:49:05.994228390,28943,Female,2,Bachelors,Standard,Not completed,70,76,68.0,59
2024-11-14 09:50:23.168888278,13847,Male,2,High School,Standard,Not completed,59,57,63.0,74
2024-11-14 09:51:40.343548165,10462,Female,5,Associates,Standard,Completed,96,98,90.0,89
2024-11-14 09:52:57.518208052,9248,Male,0,High School,Standard,Not completed,70,62,69.0,72
2024-11-14 09:54:14.692867940,22347,Female,2,High School,Standard,Not completed,60,57,52.0,66
2024-11-14 09:55:31.867527827,3639,Male,2,Bachelors,Standard,Completed,92,88,92.0,92
2024-11-14 09:56:49.042187714,24982,Female,5,High School,Standard,Completed,86,82,76.0,82
2024-11-14 09:58:06.216847602,29462,Male,1,High School,Standard,Completed,55,56,62.0,55
2024-11-14 09:59:23.391507489,27617,Male,2,Associates,Standard,Not completed,71,58,70.0,69
2024-11-14 10:00:40.566167376,14695,Female,2,Some College,Standard,Completed,70,72,61.0,63
2024-11-14 10:01:57.740827263,4744,Male,2,Bachelors,Standard,Not completed,68,65,71.0,83
2024-11-14 10:03:14.915487151,250,Male,0,Some High School,Standard,Completed,49,49,54.0,47
2024-11-14 10:04:32.090147038,16831,Female,3,Some College,Free or Reduced,Completed,75,76,66.0,60
2024-11-14 10:05:49.264806925,23352,Male,2,Some High School,Free or Reduced,Completed,69,67,71.0,64
2024-11-14 10:07:06.439466813,21634,Male,3,Associates,Free or Reduced,Not completed,59,51,59.0,49
2024-11-14 10:08:23.614126700,15286,Male,0,Associates,Standard,Not completed,61,56,63.0,63
2024-11-14 10:09:40.788786587,21210,Male,2,Some High School,Standard,Not completed,57,50,59.0,63
2024-11-14 10:10:57.963446475,13008,Male,5,Some College,Standard,Not completed,70,66,75.0,77
2024-11-14 10:12:15.138106362,10843,Male,0,Associates,Free or Reduced,Not completed,55,51,55.0,63
